PROLIFIC_PID,question_num,ans,intuition,color,damage_lvl,question_type,base_line,diff,full_type
67f82891f51cba1cae89317c,Q312,2,unint,rocket,6211,praiseworthy,0,2,praiseworthy_6211
67f82891f51cba1cae89317c,Q295,40,unint,rocket,4321,allocation,40,0,allocation_4321
67f82891f51cba1cae89317c,Q296,5,unint,rocket,4321,penalty,0,5,penalty_4321
67f82891f51cba1cae89317c,Q297,-2,unint,rocket,4321,praiseworthy,0,-2,praiseworthy_4321
5dd1dc9110420023be388e5d,Q244,50,int,rocket,8642,allocation,40,10,allocation_8642
5dd1dc9110420023be388e5d,Q160,0,int,rocket,8642,penalty,0,0,penalty_8642
5dd1dc9110420023be388e5d,Q9...63,1,int,rocket,8642,praiseworthy,0,1,praiseworthy_8642
5dd1dc9110420023be388e5d,Q315,70,int,rocket,6211,allocation,60,10,allocation_6211
5dd1dc9110420023be388e5d,Q316,0,int,rocket,6211,penalty,0,0,penalty_6211
5dd1dc9110420023be388e5d,Q317,1,int,rocket,6211,praiseworthy,0,1,praiseworthy_6211
5dd1dc9110420023be388e5d,Q290,70,int,rocket,4321,allocation,40,30,allocation_4321
5dd1dc9110420023be388e5d,Q291,0,int,rocket,4321,penalty,0,0,penalty_4321
5dd1dc9110420023be388e5d,Q292,1,int,rocket,4321,praiseworthy,0,1,praiseworthy_4321
664a00422cc4493facd873b8,Q320,25,unint,blues,8642,allocation,40,-15,allocation_8642
664a00422cc4493facd873b8,Q321,0,unint,blues,8642,penalty,0,0,penalty_8642
664a00422cc4493facd873b8,Q322,3,unint,blues,8642,praiseworthy,0,3,praiseworthy_8642
664a00422cc4493facd873b8,Q245,50,unint,blues,6211,allocation,60,-10,allocation_6211
664a00422cc4493facd873b8,Q206,0,unint,blues,6211,penalty,0,0,penalty_6211
664a00422cc4493facd873b8,Q9...103,0,unint,blues,6211,praiseworthy,0,0,praiseworthy_6211
664a00422cc4493facd873b8,Q300,25,unint,blues,4321,allocation,40,-15,allocation_4321
664a00422cc4493facd873b8,Q301,5,unint,blues,4321,penalty,0,5,penalty_4321
664a00422cc4493facd873b8,Q302,-1,unint,blues,4321,praiseworthy,0,-1,praiseworthy_4321
668e21cdc374e2043efe1a52,Q241,25,unint,rocket,8642,allocation,40,-15,allocation_8642
668e21cdc374e2043efe1a52,Q233,3,unint,rocket,8642,penalty,0,3,penalty_8642
668e21cdc374e2043efe1a52,Q213,-2,unint,rocket,8642,praiseworthy,0,-2,praiseworthy_8642
668e21cdc374e2043efe1a52,Q310,75,unint,rocket,6211,allocation,60,15,allocation_6211
668e21cdc374e2043efe1a52,Q311,0,unint,rocket,6211,penalty,0,0,penalty_6211
668e21cdc374e2043efe1a52,Q312,3,unint,rocket,6211,praiseworthy,0,3,praiseworthy_6211
668e21cdc374e2043efe1a52,Q295,65,unint,rocket,4321,allocation,40,25,allocation_4321
668e21cdc374e2043efe1a52,Q296,5,unint,rocket,4321,penalty,0,5,penalty_4321
668e21cdc374e2043efe1a52,Q297,-2,unint,rocket,4321,praiseworthy,0,-2,praiseworthy_4321
6775769716cc341ffb0ec020,Q320,75,unint,blues,8642,allocation,40,35,allocation_8642
6775769716cc341ffb0ec020,Q321,0,unint,blues,8642,penalty,0,0,penalty_8642
6775769716cc341ffb0ec020,Q322,2,unint,blues,8642,praiseworthy,0,2,praiseworthy_8642
6775769716cc341ffb0ec020,Q245,20,unint,blues,6211,allocation,60,-40,allocation_6211
6775769716cc341ffb0ec020,Q206,5,unint,blues,6211,penalty,0,5,penalty_6211
6775769716cc341ffb0ec020,Q9...103,-2,unint,blues,6211,praiseworthy,0,-2,praiseworthy_6211
6775769716cc341ffb0ec020,Q300,20,unint,blues,4321,allocation,40,-20,allocation_4321
6775769716cc341ffb0ec020,Q301,5,unint,blues,4321,penalty,0,5,penalty_4321
6775769716cc341ffb0ec020,Q302,-2,unint,blues,4321,praiseworthy,0,-2,praiseworthy_4321
664228a624fe120dff73fe02,Q246,50,int,blues,8642,allocation,40,10,allocation_8642
664228a624fe120dff73fe02,Q215,5,int,blues,8642,penalty,0,5,penalty_8642
664228a624fe120dff73fe02,Q9...129,1,int,blues,8642,praiseworthy,0,1,praiseworthy_8642
664228a624fe120dff73fe02,Q305,50,int,blues,6211,allocation,60,-10,allocation_6211
664228a624fe120dff73fe02,Q306,0,int,blues,6211,penalty,0,0,penalty_6211
664228a624fe120dff73fe02,Q307,0,int,blues,6211,praiseworthy,0,0,praiseworthy_6211
664228a624fe120dff73fe02,Q325,50,int,blues,4321,allocation,40,10,allocation_4321
664228a624fe120dff73fe02,Q326,0,int,blues,4321,penalty,0,0,penalty_4321
664228a624fe120dff73fe02,Q327,0,int,blues,4321,praiseworthy,0,0,praiseworthy_4321
670c06bb7926d2525a7a7755,Q244,20,int,rocket,8642,allocation,40,-20,allocation_8642
670c06bb7926d2525a7a7755,Q160,0,int,rocket,8642,penalty,0,0,penalty_8642
670c06bb7926d2525a7a7755,Q9...63,0,int,rocket,8642,praiseworthy,0,0,praiseworthy_8642
670c06bb7926d2525a7a7755,Q315,100,int,rocket,6211,allocation,60,40,allocation_6211
670c06bb7926d2525a7a7755,Q316,0,int,rocket,6211,penalty,0,0,penalty_6211
670c06bb7926d2525a7a7755,Q317,0,int,rocket,6211,praiseworthy,0,0,praiseworthy_6211
670c06bb7926d2525a7a7755,Q290,10,int,rocket,4321,allocation,40,-30,allocation_4321
670c06bb7926d2525a7a7755,Q291,0,int,rocket,4321,penalty,0,0,penalty_4321
670c06bb7926d2525a7a7755,Q292,0,int,rocket,4321,praiseworthy,0,0,praiseworthy_4321
63ea4b3ebc5ddefbadfbce83,Q320,70,unint,blues,8642,allocation,40,30,allocation_8642
63ea4b3ebc5ddefbadfbce83,Q321,0,unint,blues,8642,penalty,0,0,penalty_8642
63ea4b3ebc5ddefbadfbce83,Q322,1,unint,blues,8642,praiseworthy,0,1,praiseworthy_8642
63ea4b3ebc5ddefbadfbce83,Q245,60,unint,blues,6211,allocation,60,0,allocation_6211
63ea4b3ebc5ddefbadfbce83,Q206,5,unint,blues,6211,penalty,0,5,penalty_6211
63ea4b3ebc5ddefbadfbce83,Q9...103,0,unint,blues,6211,praiseworthy,0,0,praiseworthy_6211
63ea4b3ebc5ddefbadfbce83,Q300,70,unint,blues,4321,allocation,40,30,allocation_4321
63ea4b3ebc5ddefbadfbce83,Q301,0,unint,blues,4321,penalty,0,0,penalty_4321
63ea4b3ebc5ddefbadfbce83,Q302,1,unint,blues,4321,praiseworthy,0,1,praiseworthy_4321
677a4124f01b0f81923c291e,Q246,60,int,blues,8642,allocation,40,20,allocation_8642
677a4124f01b0f81923c291e,Q215,1,int,blues,8642,penalty,0,1,penalty_8642
677a4124f01b0f81923c291e,Q9...129,0,int,blues,8642,praiseworthy,0,0,praiseworthy_8642
677a4124f01b0f81923c291e,Q305,70,int,blues,6211,allocation,60,10,allocation_6211
677a4124f01b0f81923c291e,Q306,0,int,blues,6211,penalty,0,0,penalty_6211
677a4124f01b0f81923c291e,Q307,2,int,blues,6211,praiseworthy,0,2,praiseworthy_6211
677a4124f01b0f81923c291e,Q325,80,int,blues,4321,allocation,40,40,allocation_4321
677a4124f01b0f81923c291e,Q326,0,int,blues,4321,penalty,0,0,penalty_4321
677a4124f01b0f81923c291e,Q327,2,int,blues,4321,praiseworthy,0,2,praiseworthy_4321
65cc29fcdfeb09215a6c5310,Q320,50,unint,blues,8642,allocation,40,10,allocation_8642
65cc29fcdfeb09215a6c5310,Q321,3,unint,blues,8642,penalty,0,3,penalty_8642
65cc29fcdfeb09215a6c5310,Q322,-1,unint,blues,8642,praiseworthy,0,-1,praiseworthy_8642
65cc29fcdfeb09215a6c5310,Q245,40,unint,blues,6211,allocation,60,-20,allocation_6211
65cc29fcdfeb09215a6c5310,Q206,4,unint,blues,6211,penalty,0,4,penalty_6211
65cc29fcdfeb09215a6c5310,Q9...103,-3,unint,blues,6211,praiseworthy,0,-3,praiseworthy_6211
65cc29fcdfeb09215a6c5310,Q300,50,unint,blues,4321,allocation,40,10,allocation_4321
65cc29fcdfeb09215a6c5310,Q301,5,unint,blues,4321,penalty,0,5,penalty_4321
65cc29fcdfeb09215a6c5310,Q302,-3,unint,blues,4321,praiseworthy,0,-3,praiseworthy_4321
5ee2e7bf21501a83d55642cd,Q320,20,unint,blues,8642,allocation,40,-20,allocation_8642
5ee2e7bf21501a83d55642cd,Q321,0,unint,blues,8642,penalty,0,0,penalty_8642
5ee2e7bf21501a83d55642cd,Q322,0,unint,blues,8642,praiseworthy,0,0,praiseworthy_8642
5ee2e7bf21501a83d55642cd,Q245,25,unint,blues,6211,allocation,60,-35,allocation_6211
5ee2e7bf21501a83d55642cd,Q206,0,unint,blues,6211,penalty,0,0,penalty_6211
5ee2e7bf21501a83d55642cd,Q9...103,0,unint,blues,6211,praiseworthy,0,0,praiseworthy_6211
5ee2e7bf21501a83d55642cd,Q300,20,unint,blues,4321,allocation,40,-20,allocation_4321
5ee2e7bf21501a83d55642cd,Q301,0,unint,blues,4321,penalty,0,0,penalty_4321
5ee2e7bf21501a83d55642cd,Q302,0,unint,blues,4321,praiseworthy,0,0,praiseworthy_4321
5ef0f81ea26aaf0af68a54a0,Q244,10,int,rocket,8642,allocation,40,-30,allocation_8642
5ef0f81ea26aaf0af68a54a0,Q160,2,int,rocket,8642,penalty,0,2,penalty_8642
5ef0f81ea26aaf0af68a54a0,Q9...63,-1,int,rocket,8642,praiseworthy,0,-1,praiseworthy_8642
5ef0f81ea26aaf0af68a54a0,Q315,40,int,rocket,6211,allocation,60,-20,allocation_6211
5ef0f81ea26aaf0af68a54a0,Q316,0,int,rocket,6211,penalty,0,0,penalty_6211
5ef0f81ea26aaf0af68a54a0,Q317,3,int,rocket,6211,praiseworthy,0,3,praiseworthy_6211
5ef0f81ea26aaf0af68a54a0,Q290,10,int,rocket,4321,allocation,40,-30,allocation_4321
5ef0f81ea26aaf0af68a54a0,Q291,5,int,rocket,4321,penalty,0,5,penalty_4321
5ef0f81ea26aaf0af68a54a0,Q292,-3,int,rocket,4321,praiseworthy,0,-3,praiseworthy_4321
58595b56a3149800011e156e,Q241,30,unint,rocket,8642,allocation,40,-10,allocation_8642
58595b56a3149800011e156e,Q233,0,unint,rocket,8642,penalty,0,0,penalty_8642
58595b56a3149800011e156e,Q213,0,unint,rocket,8642,praiseworthy,0,0,praiseworthy_8642
58595b56a3149800011e156e,Q310,50,unint,rocket,6211,allocation,60,-10,allocation_6211
58595b56a3149800011e156e,Q311,0,unint,rocket,6211,penalty,0,0,penalty_6211
58595b56a3149800011e156e,Q312,0,unint,rocket,6211,praiseworthy,0,0,praiseworthy_6211
58595b56a3149800011e156e,Q295,20,unint,rocket,4321,allocation,40,-20,allocation_4321
58595b56a3149800011e156e,Q296,0,unint,rocket,4321,penalty,0,0,penalty_4321
58595b56a3149800011e156e,Q297,0,unint,rocket,4321,praiseworthy,0,0,praiseworthy_4321
671060eee81755a63e438c2b,Q320,40,unint,blues,8642,allocation,40,0,allocation_8642
671060eee81755a63e438c2b,Q321,3,unint,blues,8642,penalty,0,3,penalty_8642
671060eee81755a63e438c2b,Q322,0,unint,blues,8642,praiseworthy,0,0,praiseworthy_8642
671060eee81755a63e438c2b,Q245,10,unint,blues,6211,allocation,60,-50,allocation_6211
671060eee81755a63e438c2b,Q206,0,unint,blues,6211,penalty,0,0,penalty_6211
671060eee81755a63e438c2b,Q9...103,2,unint,blues,6211,praiseworthy,0,2,praiseworthy_6211
671060eee81755a63e438c2b,Q300,20,unint,blues,4321,allocation,40,-20,allocation_4321
671060eee81755a63e438c2b,Q301,5,unint,blues,4321,penalty,0,5,penalty_4321
671060eee81755a63e438c2b,Q302,-2,unint,blues,4321,praiseworthy,0,-2,praiseworthy_4321
62cc29c588d2f7282c384ab9,Q244,40,int,rocket,8642,allocation,40,0,allocation_8642
62cc29c588d2f7282c384ab9,Q160,0,int,rocket,8642,penalty,0,0,penalty_8642
62cc29c588d2f7282c384ab9,Q9...63,0,int,rocket,8642,praiseworthy,0,0,praiseworthy_8642
62cc29c588d2f7282c384ab9,Q315,60,int,rocket,6211,allocation,60,0,allocation_6211
62cc29c588d2f7282c384ab9,Q316,0,int,rocket,6211,penalty,0,0,penalty_6211
62cc29c588d2f7282c384ab9,Q317,0,int,rocket,6211,praiseworthy,0,0,praiseworthy_6211
62cc29c588d2f7282c384ab9,Q290,40,int,rocket,4321,allocation,40,0,allocation_4321
62cc29c588d2f7282c384ab9,Q291,0,int,rocket,4321,penalty,0,0,penalty_4321
62cc29c588d2f7282c384ab9,Q292,0,int,rocket,4321,praiseworthy,0,0,praiseworthy_4321
66a0172986186ec228714d51,Q241,35,unint,rocket,8642,allocation,40,-5,allocation_8642
66a0172986186ec228714d51,Q233,4,unint,rocket,8642,penalty,0,4,penalty_8642
66a0172986186ec228714d51,Q213,-2,unint,rocket,8642,praiseworthy,0,-2,praiseworthy_8642
66a0172986186ec228714d51,Q310,15,unint,rocket,6211,allocation,60,-45,allocation_6211
66a0172986186ec228714d51,Q311,2,unint,rocket,6211,penalty,0,2,penalty_6211
66a0172986186ec228714d51,Q312,-1,unint,rocket,6211,praiseworthy,0,-1,praiseworthy_6211
66a0172986186ec228714d51,Q295,10,unint,rocket,4321,allocation,40,-30,allocation_4321
66a0172986186ec228714d51,Q296,1,unint,rocket,4321,penalty,0,1,penalty_4321
66a0172986186ec228714d51,Q297,-1,unint,rocket,4321,praiseworthy,0,-1,praiseworthy_4321
66a9ccea1199771de8f4d030,Q241,20,unint,rocket,8642,allocation,40,-20,allocation_8642
66a9ccea1199771de8f4d030,Q233,5,unint,rocket,8642,penalty,0,5,penalty_8642
66a9ccea1199771de8f4d030,Q213,2,unint,rocket,8642,praiseworthy,0,2,praiseworthy_8642
66a9ccea1199771de8f4d030,Q310,100,unint,rocket,6211,allocation,60,40,allocation_6211
66a9ccea1199771de8f4d030,Q311,0,unint,rocket,6211,penalty,0,0,penalty_6211
66a9ccea1199771de8f4d030,Q312,3,unint,rocket,6211,praiseworthy,0,3,praiseworthy_6211
66a9ccea1199771de8f4d030,Q295,50,unint,rocket,4321,allocation,40,10,allocation_4321
66a9ccea1199771de8f4d030,Q296,2,unint,rocket,4321,penalty,0,2,penalty_4321
66a9ccea1199771de8f4d030,Q297,3,unint,rocket,4321,praiseworthy,0,3,praiseworthy_4321
66ac140ffbe9e717e0d21357,Q246,40,int,blues,8642,allocation,40,0,allocation_8642
66ac140ffbe9e717e0d21357,Q215,5,int,blues,8642,penalty,0,5,penalty_8642
66ac140ffbe9e717e0d21357,Q9...129,-1,int,blues,8642,praiseworthy,0,-1,praiseworthy_8642
66ac140ffbe9e717e0d21357,Q305,60,int,blues,6211,allocation,60,0,allocation_6211
66ac140ffbe9e717e0d21357,Q306,5,int,blues,6211,penalty,0,5,penalty_6211
66ac140ffbe9e717e0d21357,Q307,-1,int,blues,6211,praiseworthy,0,-1,praiseworthy_6211
66ac140ffbe9e717e0d21357,Q325,65,int,blues,4321,allocation,40,25,allocation_4321
66ac140ffbe9e717e0d21357,Q326,0,int,blues,4321,penalty,0,0,penalty_4321
66ac140ffbe9e717e0d21357,Q327,1,int,blues,4321,praiseworthy,0,1,praiseworthy_4321
6667897db5b8a719d60f6a78,Q241,50,unint,rocket,8642,allocation,40,10,allocation_8642
6667897db5b8a719d60f6a78,Q233,2,unint,rocket,8642,penalty,0,2,penalty_8642
6667897db5b8a719d60f6a78,Q213,-1,unint,rocket,8642,praiseworthy,0,-1,praiseworthy_8642
6667897db5b8a719d60f6a78,Q310,75,unint,rocket,6211,allocation,60,15,allocation_6211
6667897db5b8a719d60f6a78,Q311,0,unint,rocket,6211,penalty,0,0,penalty_6211
6667897db5b8a719d60f6a78,Q312,3,unint,rocket,6211,praiseworthy,0,3,praiseworthy_6211
6667897db5b8a719d60f6a78,Q295,75,unint,rocket,4321,allocation,40,35,allocation_4321
6667897db5b8a719d60f6a78,Q296,0,unint,rocket,4321,penalty,0,0,penalty_4321
6667897db5b8a719d60f6a78,Q297,3,unint,rocket,4321,praiseworthy,0,3,praiseworthy_4321
663fd21b7b165c38262a747d,Q241,70,unint,rocket,8642,allocation,40,30,allocation_8642
663fd21b7b165c38262a747d,Q233,0,unint,rocket,8642,penalty,0,0,penalty_8642
663fd21b7b165c38262a747d,Q213,1,unint,rocket,8642,praiseworthy,0,1,praiseworthy_8642
663fd21b7b165c38262a747d,Q310,80,unint,rocket,6211,allocation,60,20,allocation_6211
663fd21b7b165c38262a747d,Q311,0,unint,rocket,6211,penalty,0,0,penalty_6211
663fd21b7b165c38262a747d,Q312,1,unint,rocket,6211,praiseworthy,0,1,praiseworthy_6211
663fd21b7b165c38262a747d,Q295,60,unint,rocket,4321,allocation,40,20,allocation_4321
663fd21b7b165c38262a747d,Q296,0,unint,rocket,4321,penalty,0,0,penalty_4321
663fd21b7b165c38262a747d,Q297,1,unint,rocket,4321,praiseworthy,0,1,praiseworthy_4321
66803fde87ae0ddcf6378d28,Q320,60,unint,blues,8642,allocation,40,20,allocation_8642
66803fde87ae0ddcf6378d28,Q321,0,unint,blues,8642,penalty,0,0,penalty_8642
66803fde87ae0ddcf6378d28,Q322,0,unint,blues,8642,praiseworthy,0,0,praiseworthy_8642
66803fde87ae0ddcf6378d28,Q245,30,unint,blues,6211,allocation,60,-30,allocation_6211
66803fde87ae0ddcf6378d28,Q206,3,unint,blues,6211,penalty,0,3,penalty_6211
66803fde87ae0ddcf6378d28,Q9...103,-1,unint,blues,6211,praiseworthy,0,-1,praiseworthy_6211
66803fde87ae0ddcf6378d28,Q300,45,unint,blues,4321,allocation,40,5,allocation_4321
66803fde87ae0ddcf6378d28,Q301,5,unint,blues,4321,penalty,0,5,penalty_4321
66803fde87ae0ddcf6378d28,Q302,-2,unint,blues,4321,praiseworthy,0,-2,praiseworthy_4321
5fc134c704e715129eb5d720,Q320,40,unint,blues,8642,allocation,40,0,allocation_8642
5fc134c704e715129eb5d720,Q321,2,unint,blues,8642,penalty,0,2,penalty_8642
5fc134c704e715129eb5d720,Q322,0,unint,blues,8642,praiseworthy,0,0,praiseworthy_8642
5fc134c704e715129eb5d720,Q245,25,unint,blues,6211,allocation,60,-35,allocation_6211
5fc134c704e715129eb5d720,Q206,1,unint,blues,6211,penalty,0,1,penalty_6211
5fc134c704e715129eb5d720,Q9...103,0,unint,blues,6211,praiseworthy,0,0,praiseworthy_6211
5fc134c704e715129eb5d720,Q300,40,unint,blues,4321,allocation,40,0,allocation_4321
5fc134c704e715129eb5d720,Q301,2,unint,blues,4321,penalty,0,2,penalty_4321
5fc134c704e715129eb5d720,Q302,0,unint,blues,4321,praiseworthy,0,0,praiseworthy_4321
6634f79f9dc7092ff0170534,Q246,50,int,blues,8642,allocation,40,10,allocation_8642
6634f79f9dc7092ff0170534,Q215,0,int,blues,8642,penalty,0,0,penalty_8642
6634f79f9dc7092ff0170534,Q9...129,3,int,blues,8642,praiseworthy,0,3,praiseworthy_8642
6634f79f9dc7092ff0170534,Q305,60,int,blues,6211,allocation,60,0,allocation_6211
6634f79f9dc7092ff0170534,Q306,5,int,blues,6211,penalty,0,5,penalty_6211
6634f79f9dc7092ff0170534,Q307,-2,int,blues,6211,praiseworthy,0,-2,praiseworthy_6211
6634f79f9dc7092ff0170534,Q325,90,int,blues,4321,allocation,40,50,allocation_4321
6634f79f9dc7092ff0170534,Q326,0,int,blues,4321,penalty,0,0,penalty_4321
6634f79f9dc7092ff0170534,Q327,3,int,blues,4321,praiseworthy,0,3,praiseworthy_4321
60fd8f13edace74988f4e2ff,Q320,50,unint,blues,8642,allocation,40,10,allocation_8642
60fd8f13edace74988f4e2ff,Q321,1,unint,blues,8642,penalty,0,1,penalty_8642
60fd8f13edace74988f4e2ff,Q322,0,unint,blues,8642,praiseworthy,0,0,praiseworthy_8642
60fd8f13edace74988f4e2ff,Q245,25,unint,blues,6211,allocation,60,-35,allocation_6211
60fd8f13edace74988f4e2ff,Q206,1,unint,blues,6211,penalty,0,1,penalty_6211
60fd8f13edace74988f4e2ff,Q9...103,0,unint,blues,6211,praiseworthy,0,0,praiseworthy_6211
60fd8f13edace74988f4e2ff,Q300,25,unint,blues,4321,allocation,40,-15,allocation_4321
60fd8f13edace74988f4e2ff,Q301,5,unint,blues,4321,penalty,0,5,penalty_4321
60fd8f13edace74988f4e2ff,Q302,0,unint,blues,4321,praiseworthy,0,0,praiseworthy_4321
672941064eee8977e7916b37,Q246,25,int,blues,8642,allocation,40,-15,allocation_8642
672941064eee8977e7916b37,Q215,3,int,blues,8642,penalty,0,3,penalty_8642
672941064eee8977e7916b37,Q9...129,-3,int,blues,8642,praiseworthy,0,-3,praiseworthy_8642
672941064eee8977e7916b37,Q305,15,int,blues,6211,allocation,60,-45,allocation_6211
672941064eee8977e7916b37,Q306,5,int,blues,6211,penalty,0,5,penalty_6211
672941064eee8977e7916b37,Q307,-3,int,blues,6211,praiseworthy,0,-3,praiseworthy_6211
672941064eee8977e7916b37,Q325,60,int,blues,4321,allocation,40,20,allocation_4321
672941064eee8977e7916b37,Q326,0,int,blues,4321,penalty,0,0,penalty_4321
672941064eee8977e7916b37,Q327,3,int,blues,4321,praiseworthy,0,3,praiseworthy_4321
66d31bdc803cec43c2a097e0,Q244,30,int,rocket,8642,allocation,40,-10,allocation_8642
66d31bdc803cec43c2a097e0,Q160,1,int,rocket,8642,penalty,0,1,penalty_8642
66d31bdc803cec43c2a097e0,Q9...63,-2,int,rocket,8642,praiseworthy,0,-2,praiseworthy_8642
66d31bdc803cec43c2a097e0,Q315,45,int,rocket,6211,allocation,60,-15,allocation_6211
66d31bdc803cec43c2a097e0,Q316,1,int,rocket,6211,penalty,0,1,penalty_6211
66d31bdc803cec43c2a097e0,Q317,0,int,rocket,6211,praiseworthy,0,0,praiseworthy_6211
66d31bdc803cec43c2a097e0,Q290,30,int,rocket,4321,allocation,40,-10,allocation_4321
66d31bdc803cec43c2a097e0,Q291,0,int,rocket,4321,penalty,0,0,penalty_4321
66d31bdc803cec43c2a097e0,Q292,-3,int,rocket,4321,praiseworthy,0,-3,praiseworthy_4321
66046ee084b12b781cb49495,Q320,15,unint,blues,8642,allocation,40,-25,allocation_8642
66046ee084b12b781cb49495,Q321,0,unint,blues,8642,penalty,0,0,penalty_8642
66046ee084b12b781cb49495,Q322,2,unint,blues,8642,praiseworthy,0,2,praiseworthy_8642
66046ee084b12b781cb49495,Q245,50,unint,blues,6211,allocation,60,-10,allocation_6211
66046ee084b12b781cb49495,Q206,2,unint,blues,6211,penalty,0,2,penalty_6211
66046ee084b12b781cb49495,Q9...103,-2,unint,blues,6211,praiseworthy,0,-2,praiseworthy_6211
66046ee084b12b781cb49495,Q300,20,unint,blues,4321,allocation,40,-20,allocation_4321
66046ee084b12b781cb49495,Q301,2,unint,blues,4321,penalty,0,2,penalty_4321
66046ee084b12b781cb49495,Q302,-2,unint,blues,4321,praiseworthy,0,-2,praiseworthy_4321
5bcbaa10b9ce3200017738ee,Q244,40,int,rocket,8642,allocation,40,0,allocation_8642
5bcbaa10b9ce3200017738ee,Q160,0,int,rocket,8642,penalty,0,0,penalty_8642
5bcbaa10b9ce3200017738ee,Q9...63,3,int,rocket,8642,praiseworthy,0,3,praiseworthy_8642
5bcbaa10b9ce3200017738ee,Q315,75,int,rocket,6211,allocation,60,15,allocation_6211
5bcbaa10b9ce3200017738ee,Q316,0,int,rocket,6211,penalty,0,0,penalty_6211
5bcbaa10b9ce3200017738ee,Q317,3,int,rocket,6211,praiseworthy,0,3,praiseworthy_6211
5bcbaa10b9ce3200017738ee,Q290,65,int,rocket,4321,allocation,40,25,allocation_4321
5bcbaa10b9ce3200017738ee,Q291,0,int,rocket,4321,penalty,0,0,penalty_4321
5bcbaa10b9ce3200017738ee,Q292,3,int,rocket,4321,praiseworthy,0,3,praiseworthy_4321
5b6515e83662a8000158b2aa,Q244,30,int,rocket,8642,allocation,40,-10,allocation_8642
5b6515e83662a8000158b2aa,Q160,2,int,rocket,8642,penalty,0,2,penalty_8642
5b6515e83662a8000158b2aa,Q9...63,-1,int,rocket,8642,praiseworthy,0,-1,praiseworthy_8642
5b6515e83662a8000158b2aa,Q315,40,int,rocket,6211,allocation,60,-20,allocation_6211
5b6515e83662a8000158b2aa,Q316,1,int,rocket,6211,penalty,0,1,penalty_6211
5b6515e83662a8000158b2aa,Q317,-1,int,rocket,6211,praiseworthy,0,-1,praiseworthy_6211
5b6515e83662a8000158b2aa,Q290,50,int,rocket,4321,allocation,40,10,allocation_4321
5b6515e83662a8000158b2aa,Q291,5,int,rocket,4321,penalty,0,5,penalty_4321
5b6515e83662a8000158b2aa,Q292,-3,int,rocket,4321,praiseworthy,0,-3,praiseworthy_4321
660580d927be4548f883bbd3,Q246,35,int,blues,8642,allocation,40,-5,allocation_8642
660580d927be4548f883bbd3,Q215,2,int,blues,8642,penalty,0,2,penalty_8642
660580d927be4548f883bbd3,Q9...129,-1,int,blues,8642,praiseworthy,0,-1,praiseworthy_8642
660580d927be4548f883bbd3,Q305,50,int,blues,6211,allocation,60,-10,allocation_6211
660580d927be4548f883bbd3,Q306,5,int,blues,6211,penalty,0,5,penalty_6211
660580d927be4548f883bbd3,Q307,-3,int,blues,6211,praiseworthy,0,-3,praiseworthy_6211
660580d927be4548f883bbd3,Q325,80,int,blues,4321,allocation,40,40,allocation_4321
660580d927be4548f883bbd3,Q326,0,int,blues,4321,penalty,0,0,penalty_4321
660580d927be4548f883bbd3,Q327,3,int,blues,4321,praiseworthy,0,3,praiseworthy_4321
62879b859698ba45e6afa90f,Q244,40,int,rocket,8642,allocation,40,0,allocation_8642
62879b859698ba45e6afa90f,Q160,0,int,rocket,8642,penalty,0,0,penalty_8642
62879b859698ba45e6afa90f,Q9...63,0,int,rocket,8642,praiseworthy,0,0,praiseworthy_8642
62879b859698ba45e6afa90f,Q315,50,int,rocket,6211,allocation,60,-10,allocation_6211
62879b859698ba45e6afa90f,Q316,0,int,rocket,6211,penalty,0,0,penalty_6211
62879b859698ba45e6afa90f,Q317,3,int,rocket,6211,praiseworthy,0,3,praiseworthy_6211
62879b859698ba45e6afa90f,Q290,60,int,rocket,4321,allocation,40,20,allocation_4321
62879b859698ba45e6afa90f,Q291,0,int,rocket,4321,penalty,0,0,penalty_4321
62879b859698ba45e6afa90f,Q292,3,int,rocket,4321,praiseworthy,0,3,praiseworthy_4321
67f0fcd3cc783cdf7a1e45ab,Q246,20,int,blues,8642,allocation,40,-20,allocation_8642
67f0fcd3cc783cdf7a1e45ab,Q215,5,int,blues,8642,penalty,0,5,penalty_8642
67f0fcd3cc783cdf7a1e45ab,Q9...129,-3,int,blues,8642,praiseworthy,0,-3,praiseworthy_8642
67f0fcd3cc783cdf7a1e45ab,Q305,20,int,blues,6211,allocation,60,-40,allocation_6211
67f0fcd3cc783cdf7a1e45ab,Q306,5,int,blues,6211,penalty,0,5,penalty_6211
67f0fcd3cc783cdf7a1e45ab,Q307,-3,int,blues,6211,praiseworthy,0,-3,praiseworthy_6211
67f0fcd3cc783cdf7a1e45ab,Q325,25,int,blues,4321,allocation,40,-15,allocation_4321
67f0fcd3cc783cdf7a1e45ab,Q326,0,int,blues,4321,penalty,0,0,penalty_4321
67f0fcd3cc783cdf7a1e45ab,Q327,0,int,blues,4321,praiseworthy,0,0,praiseworthy_4321
5fdce42b1976282fd3db47e4,Q246,20,int,blues,8642,allocation,40,-20,allocation_8642
5fdce42b1976282fd3db47e4,Q215,5,int,blues,8642,penalty,0,5,penalty_8642
5fdce42b1976282fd3db47e4,Q9...129,-1,int,blues,8642,praiseworthy,0,-1,praiseworthy_8642
5fdce42b1976282fd3db47e4,Q305,40,int,blues,6211,allocation,60,-20,allocation_6211
