PROLIFIC_PID,question_num,ans,intuition,color,damage_lvl,question_type
5e3f6103f5f3e51c95083a52,Q376_1,5,int,rocket,4321,acc_prova
5e3f6103f5f3e51c95083a52,Q376_4,4,int,rocket,4321,acc_provb
5e3f6103f5f3e51c95083a52,Q376_5,3,int,rocket,4321,acc_provc
5e3f6103f5f3e51c95083a52,Q376_6,2,int,rocket,4321,acc_provd
64226a9ac7739618beeee60d,Q246,35,int,blues,8642,allocation
64226a9ac7739618beeee60d,Q215,no penalty,int,blues,8642,penalty
64226a9ac7739618beeee60d,Q9...129,A Little Praiseworthy,int,blues,8642,praiseworthy
64226a9ac7739618beeee60d,Q305,45,int,blues,6211,allocation
64226a9ac7739618beeee60d,Q306,3% penalty,int,blues,6211,penalty
64226a9ac7739618beeee60d,Q307,A Little Praiseworthy,int,blues,6211,praiseworthy
64226a9ac7739618beeee60d,Q325,65,int,blues,4321,allocation
64226a9ac7739618beeee60d,Q326,no penalty,int,blues,4321,penalty
64226a9ac7739618beeee60d,Q327,Moderately Praiseworthy,int,blues,4321,praiseworthy
64226a9ac7739618beeee60d,Q370_1,5,int,blues,8642,acc_prova
64226a9ac7739618beeee60d,Q370_4,4,int,blues,8642,acc_provb
64226a9ac7739618beeee60d,Q370_5,4,int,blues,8642,acc_provc
64226a9ac7739618beeee60d,Q370_6,3,int,blues,8642,acc_provd
64226a9ac7739618beeee60d,Q380_1,8,int,blues,6211,acc_prova
64226a9ac7739618beeee60d,Q380_4,6,int,blues,6211,acc_provb
64226a9ac7739618beeee60d,Q380_5,5,int,blues,6211,acc_provc
64226a9ac7739618beeee60d,Q380_6,3,int,blues,6211,acc_provd
64226a9ac7739618beeee60d,Q381_1,8,int,blues,4321,acc_prova
64226a9ac7739618beeee60d,Q381_4,5,int,blues,4321,acc_provb
64226a9ac7739618beeee60d,Q381_5,3,int,blues,4321,acc_provc
64226a9ac7739618beeee60d,Q381_6,3,int,blues,4321,acc_provd
67842ea0d1e6052e2958b74b,Q241,30,unint,rocket,8642,allocation
67842ea0d1e6052e2958b74b,Q233,no penalty,unint,rocket,8642,penalty
67842ea0d1e6052e2958b74b,Q213,Very Praiseworthy,unint,rocket,8642,praiseworthy
67842ea0d1e6052e2958b74b,Q310,40,unint,rocket,6211,allocation
67842ea0d1e6052e2958b74b,Q311,no penalty,unint,rocket,6211,penalty
67842ea0d1e6052e2958b74b,Q312,Very Praiseworthy,unint,rocket,6211,praiseworthy
67842ea0d1e6052e2958b74b,Q295,45,unint,rocket,4321,allocation
67842ea0d1e6052e2958b74b,Q296,no penalty,unint,rocket,4321,penalty
67842ea0d1e6052e2958b74b,Q297,Very Praiseworthy,unint,rocket,4321,praiseworthy
67842ea0d1e6052e2958b74b,Q377_1,9.5,unint,rocket,8642,acc_prova
67842ea0d1e6052e2958b74b,Q377_4,6.0,unint,rocket,8642,acc_provb
67842ea0d1e6052e2958b74b,Q377_5,3.0,unint,rocket,8642,acc_provc
67842ea0d1e6052e2958b74b,Q377_6,.5,unint,rocket,8642,acc_provd
67842ea0d1e6052e2958b74b,Q378_1,6.0,unint,rocket,6211,acc_prova
67842ea0d1e6052e2958b74b,Q378_4,2.5,unint,rocket,6211,acc_provb
67842ea0d1e6052e2958b74b,Q378_5,2.0,unint,rocket,6211,acc_provc
67842ea0d1e6052e2958b74b,Q378_6,2.0,unint,rocket,6211,acc_provd
67842ea0d1e6052e2958b74b,Q379_1,4.0,unint,rocket,4321,acc_prova
67842ea0d1e6052e2958b74b,Q379_4,3.0,unint,rocket,4321,acc_provb
67842ea0d1e6052e2958b74b,Q379_5,2.0,unint,rocket,4321,acc_provc
67842ea0d1e6052e2958b74b,Q379_6,.5,unint,rocket,4321,acc_provd
67f08bdf831588fb2cba7ff2,Q244,40,int,rocket,8642,allocation
67f08bdf831588fb2cba7ff2,Q160,5% penalty,int,rocket,8642,penalty
67f08bdf831588fb2cba7ff2,Q9...63,A Little Praiseworthy,int,rocket,8642,praiseworthy
67f08bdf831588fb2cba7ff2,Q315,6,int,rocket,6211,allocation
67f08bdf831588fb2cba7ff2,Q316,5% penalty,int,rocket,6211,penalty
67f08bdf831588fb2cba7ff2,Q317,A Little Praiseworthy,int,rocket,6211,praiseworthy
67f08bdf831588fb2cba7ff2,Q290,80,int,rocket,4321,allocation
67f08bdf831588fb2cba7ff2,Q291,1% penalty,int,rocket,4321,penalty
67f08bdf831588fb2cba7ff2,Q292,Moderately Praiseworthy,int,rocket,4321,praiseworthy
67f08bdf831588fb2cba7ff2,Q374_1,10,int,rocket,8642,acc_prova
67f08bdf831588fb2cba7ff2,Q374_4,6,int,rocket,8642,acc_provb
67f08bdf831588fb2cba7ff2,Q374_5,3.5,int,rocket,8642,acc_provc
67f08bdf831588fb2cba7ff2,Q374_6,1,int,rocket,8642,acc_provd
67f08bdf831588fb2cba7ff2,Q375_1,6,int,rocket,6211,acc_prova
67f08bdf831588fb2cba7ff2,Q375_4,4,int,rocket,6211,acc_provb
67f08bdf831588fb2cba7ff2,Q375_5,2,int,rocket,6211,acc_provc
67f08bdf831588fb2cba7ff2,Q375_6,0.5,int,rocket,6211,acc_provd
67f08bdf831588fb2cba7ff2,Q376_1,4,int,rocket,4321,acc_prova
67f08bdf831588fb2cba7ff2,Q376_4,2,int,rocket,4321,acc_provb
67f08bdf831588fb2cba7ff2,Q376_5,1,int,rocket,4321,acc_provc
67f08bdf831588fb2cba7ff2,Q376_6,0.1,int,rocket,4321,acc_provd
581e0aee4182b600017307ea,Q246,50,int,blues,8642,allocation
581e0aee4182b600017307ea,Q215,2% penalty,int,blues,8642,penalty
581e0aee4182b600017307ea,Q9...129,A Little Blameworthy,int,blues,8642,praiseworthy
581e0aee4182b600017307ea,Q305,85,int,blues,6211,allocation
581e0aee4182b600017307ea,Q306,5% penalty,int,blues,6211,penalty
581e0aee4182b600017307ea,Q307,Very Blameworthy,int,blues,6211,praiseworthy
581e0aee4182b600017307ea,Q325,63,int,blues,4321,allocation
581e0aee4182b600017307ea,Q326,no penalty,int,blues,4321,penalty
581e0aee4182b600017307ea,Q327,Neither,int,blues,4321,praiseworthy
581e0aee4182b600017307ea,Q370_1,6,int,blues,8642,acc_prova
581e0aee4182b600017307ea,Q370_4,4,int,blues,8642,acc_provb
581e0aee4182b600017307ea,Q370_5,2,int,blues,8642,acc_provc
581e0aee4182b600017307ea,Q370_6,0,int,blues,8642,acc_provd
581e0aee4182b600017307ea,Q380_1,8.5,int,blues,6211,acc_prova
581e0aee4182b600017307ea,Q380_4,6.5,int,blues,6211,acc_provb
581e0aee4182b600017307ea,Q380_5,4,int,blues,6211,acc_provc
581e0aee4182b600017307ea,Q380_6,1,int,blues,6211,acc_provd
581e0aee4182b600017307ea,Q381_1,5.5,int,blues,4321,acc_prova
581e0aee4182b600017307ea,Q381_4,2.5,int,blues,4321,acc_provb
581e0aee4182b600017307ea,Q381_5,1.5,int,blues,4321,acc_provc
581e0aee4182b600017307ea,Q381_6,.5,int,blues,4321,acc_provd
63dcbb18395960c5560fadb8,Q320,70,unint,blues,8642,allocation
63dcbb18395960c5560fadb8,Q321,no penalty,unint,blues,8642,penalty
63dcbb18395960c5560fadb8,Q322,Moderately Praiseworthy,unint,blues,8642,praiseworthy
63dcbb18395960c5560fadb8,Q245,50,unint,blues,6211,allocation
63dcbb18395960c5560fadb8,Q206,5% penalty,unint,blues,6211,penalty
63dcbb18395960c5560fadb8,Q9...103,Moderately Blameworthy,unint,blues,6211,praiseworthy
63dcbb18395960c5560fadb8,Q300,60,unint,blues,4321,allocation
63dcbb18395960c5560fadb8,Q301,5% penalty,unint,blues,4321,penalty
63dcbb18395960c5560fadb8,Q302,Moderately Blameworthy,unint,blues,4321,praiseworthy
63dcbb18395960c5560fadb8,Q371_1,9,unint,blues,8642,acc_prova
63dcbb18395960c5560fadb8,Q371_4,6,unint,blues,8642,acc_provb
63dcbb18395960c5560fadb8,Q371_5,3,unint,blues,8642,acc_provc
63dcbb18395960c5560fadb8,Q371_6,0,unint,blues,8642,acc_provd
63dcbb18395960c5560fadb8,Q372_1,7,unint,blues,6211,acc_prova
63dcbb18395960c5560fadb8,Q372_4,3,unint,blues,6211,acc_provb
63dcbb18395960c5560fadb8,Q372_5,0,unint,blues,6211,acc_provc
63dcbb18395960c5560fadb8,Q372_6,0,unint,blues,6211,acc_provd
63dcbb18395960c5560fadb8,Q373_1,6,unint,blues,4321,acc_prova
63dcbb18395960c5560fadb8,Q373_4,3,unint,blues,4321,acc_provb
63dcbb18395960c5560fadb8,Q373_5,2,unint,blues,4321,acc_provc
63dcbb18395960c5560fadb8,Q373_6,0,unint,blues,4321,acc_provd
677bf8132a0c457c2d2619a3,Q246,50,int,blues,8642,allocation
677bf8132a0c457c2d2619a3,Q215,5% penalty,int,blues,8642,penalty
677bf8132a0c457c2d2619a3,Q9...129,Very Blameworthy,int,blues,8642,praiseworthy
677bf8132a0c457c2d2619a3,Q305,50,int,blues,6211,allocation
677bf8132a0c457c2d2619a3,Q306,5% penalty,int,blues,6211,penalty
677bf8132a0c457c2d2619a3,Q307,Very Blameworthy,int,blues,6211,praiseworthy
677bf8132a0c457c2d2619a3,Q325,75,int,blues,4321,allocation
677bf8132a0c457c2d2619a3,Q326,no penalty,int,blues,4321,penalty
677bf8132a0c457c2d2619a3,Q327,Very Praiseworthy,int,blues,4321,praiseworthy
677bf8132a0c457c2d2619a3,Q370_1,5,int,blues,8642,acc_prova
677bf8132a0c457c2d2619a3,Q370_4,4,int,blues,8642,acc_provb
677bf8132a0c457c2d2619a3,Q370_5,2,int,blues,8642,acc_provc
677bf8132a0c457c2d2619a3,Q370_6,0,int,blues,8642,acc_provd
677bf8132a0c457c2d2619a3,Q380_1,10,int,blues,6211,acc_prova
677bf8132a0c457c2d2619a3,Q380_4,6,int,blues,6211,acc_provb
677bf8132a0c457c2d2619a3,Q380_5,4,int,blues,6211,acc_provc
677bf8132a0c457c2d2619a3,Q380_6,0,int,blues,6211,acc_provd
677bf8132a0c457c2d2619a3,Q381_1,10,int,blues,4321,acc_prova
677bf8132a0c457c2d2619a3,Q381_4,3,int,blues,4321,acc_provb
677bf8132a0c457c2d2619a3,Q381_5,0,int,blues,4321,acc_provc
677bf8132a0c457c2d2619a3,Q381_6,0,int,blues,4321,acc_provd
6785e5f953cd5fe0e7d2c5be,Q241,25,unint,rocket,8642,allocation
6785e5f953cd5fe0e7d2c5be,Q233,5% penalty,unint,rocket,8642,penalty
6785e5f953cd5fe0e7d2c5be,Q213,Moderately Blameworthy,unint,rocket,8642,praiseworthy
6785e5f953cd5fe0e7d2c5be,Q310,65,unint,rocket,6211,allocation
6785e5f953cd5fe0e7d2c5be,Q311,no penalty,unint,rocket,6211,penalty
6785e5f953cd5fe0e7d2c5be,Q312,Moderately Praiseworthy,unint,rocket,6211,praiseworthy
6785e5f953cd5fe0e7d2c5be,Q295,40,unint,rocket,4321,allocation
6785e5f953cd5fe0e7d2c5be,Q296,5% penalty,unint,rocket,4321,penalty
6785e5f953cd5fe0e7d2c5be,Q297,Very Blameworthy,unint,rocket,4321,praiseworthy
6785e5f953cd5fe0e7d2c5be,Q377_1,10,unint,rocket,8642,acc_prova
6785e5f953cd5fe0e7d2c5be,Q377_4,6,unint,rocket,8642,acc_provb
6785e5f953cd5fe0e7d2c5be,Q377_5,3,unint,rocket,8642,acc_provc
6785e5f953cd5fe0e7d2c5be,Q377_6,1,unint,rocket,8642,acc_provd
6785e5f953cd5fe0e7d2c5be,Q378_1,6.5,unint,rocket,6211,acc_prova
6785e5f953cd5fe0e7d2c5be,Q378_4,2,unint,rocket,6211,acc_provb
6785e5f953cd5fe0e7d2c5be,Q378_5,1,unint,rocket,6211,acc_provc
6785e5f953cd5fe0e7d2c5be,Q378_6,1,unint,rocket,6211,acc_provd
6785e5f953cd5fe0e7d2c5be,Q379_1,3,unint,rocket,4321,acc_prova
6785e5f953cd5fe0e7d2c5be,Q379_4,2,unint,rocket,4321,acc_provb
6785e5f953cd5fe0e7d2c5be,Q379_5,1.5,unint,rocket,4321,acc_provc
6785e5f953cd5fe0e7d2c5be,Q379_6,1,unint,rocket,4321,acc_provd
63fac97f0d4e8f6bfd753d90,Q244,35,int,rocket,8642,allocation
63fac97f0d4e8f6bfd753d90,Q160,1% penalty,int,rocket,8642,penalty
63fac97f0d4e8f6bfd753d90,Q9...63,Moderately Blameworthy,int,rocket,8642,praiseworthy
63fac97f0d4e8f6bfd753d90,Q315,50,int,rocket,6211,allocation
63fac97f0d4e8f6bfd753d90,Q316,no penalty,int,rocket,6211,penalty
63fac97f0d4e8f6bfd753d90,Q317,Moderately Praiseworthy,int,rocket,6211,praiseworthy
63fac97f0d4e8f6bfd753d90,Q290,40,int,rocket,4321,allocation
63fac97f0d4e8f6bfd753d90,Q291,3% penalty,int,rocket,4321,penalty
63fac97f0d4e8f6bfd753d90,Q292,Very Blameworthy,int,rocket,4321,praiseworthy
63fac97f0d4e8f6bfd753d90,Q374_1,10,int,rocket,8642,acc_prova
63fac97f0d4e8f6bfd753d90,Q374_4,6,int,rocket,8642,acc_provb
63fac97f0d4e8f6bfd753d90,Q374_5,2,int,rocket,8642,acc_provc
63fac97f0d4e8f6bfd753d90,Q374_6,1,int,rocket,8642,acc_provd
63fac97f0d4e8f6bfd753d90,Q375_1,6,int,rocket,6211,acc_prova
63fac97f0d4e8f6bfd753d90,Q375_4,2,int,rocket,6211,acc_provb
63fac97f0d4e8f6bfd753d90,Q375_5,1,int,rocket,6211,acc_provc
63fac97f0d4e8f6bfd753d90,Q375_6,1,int,rocket,6211,acc_provd
63fac97f0d4e8f6bfd753d90,Q376_1,5,int,rocket,4321,acc_prova
63fac97f0d4e8f6bfd753d90,Q376_4,3,int,rocket,4321,acc_provb
63fac97f0d4e8f6bfd753d90,Q376_5,2,int,rocket,4321,acc_provc
63fac97f0d4e8f6bfd753d90,Q376_6,1,int,rocket,4321,acc_provd
5c0da14d656168000159da7a,Q246,25,int,blues,8642,allocation
5c0da14d656168000159da7a,Q215,4% penalty,int,blues,8642,penalty
5c0da14d656168000159da7a,Q9...129,Moderately Blameworthy,int,blues,8642,praiseworthy
5c0da14d656168000159da7a,Q305,65,int,blues,6211,allocation
5c0da14d656168000159da7a,Q306,5% penalty,int,blues,6211,penalty
5c0da14d656168000159da7a,Q307,Very Blameworthy,int,blues,6211,praiseworthy
5c0da14d656168000159da7a,Q325,75,int,blues,4321,allocation
5c0da14d656168000159da7a,Q326,no penalty,int,blues,4321,penalty
5c0da14d656168000159da7a,Q327,Very Praiseworthy,int,blues,4321,praiseworthy
5c0da14d656168000159da7a,Q370_1,5,int,blues,8642,acc_prova
5c0da14d656168000159da7a,Q370_4,2.5,int,blues,8642,acc_provb
5c0da14d656168000159da7a,Q370_5,2,int,blues,8642,acc_provc
5c0da14d656168000159da7a,Q370_6,1,int,blues,8642,acc_provd
5c0da14d656168000159da7a,Q380_1,9,int,blues,6211,acc_prova
5c0da14d656168000159da7a,Q380_4,5,int,blues,6211,acc_provb
5c0da14d656168000159da7a,Q380_5,2.5,int,blues,6211,acc_provc
5c0da14d656168000159da7a,Q380_6,1,int,blues,6211,acc_provd
5c0da14d656168000159da7a,Q381_1,8,int,blues,4321,acc_prova
5c0da14d656168000159da7a,Q381_4,2,int,blues,4321,acc_provb
5c0da14d656168000159da7a,Q381_5,1,int,blues,4321,acc_provc
5c0da14d656168000159da7a,Q381_6,1,int,blues,4321,acc_provd
66312d0a3edfd476a5f83ad2,Q246,35,int,blues,8642,allocation
66312d0a3edfd476a5f83ad2,Q215,1% penalty,int,blues,8642,penalty
66312d0a3edfd476a5f83ad2,Q9...129,Neither,int,blues,8642,praiseworthy
66312d0a3edfd476a5f83ad2,Q305,65,int,blues,6211,allocation
66312d0a3edfd476a5f83ad2,Q306,3% penalty,int,blues,6211,penalty
66312d0a3edfd476a5f83ad2,Q307,Neither,int,blues,6211,praiseworthy
66312d0a3edfd476a5f83ad2,Q325,45,int,blues,4321,allocation
66312d0a3edfd476a5f83ad2,Q326,2% penalty,int,blues,4321,penalty
66312d0a3edfd476a5f83ad2,Q327,Neither,int,blues,4321,praiseworthy
66312d0a3edfd476a5f83ad2,Q370_1,5,int,blues,8642,acc_prova
66312d0a3edfd476a5f83ad2,Q370_4,5,int,blues,8642,acc_provb
66312d0a3edfd476a5f83ad2,Q370_5,4,int,blues,8642,acc_provc
66312d0a3edfd476a5f83ad2,Q370_6,3,int,blues,8642,acc_provd
66312d0a3edfd476a5f83ad2,Q380_1,8,int,blues,6211,acc_prova
66312d0a3edfd476a5f83ad2,Q380_4,7,int,blues,6211,acc_provb
66312d0a3edfd476a5f83ad2,Q380_5,4,int,blues,6211,acc_provc
66312d0a3edfd476a5f83ad2,Q380_6,3,int,blues,6211,acc_provd
66312d0a3edfd476a5f83ad2,Q381_1,8,int,blues,4321,acc_prova
66312d0a3edfd476a5f83ad2,Q381_4,6,int,blues,4321,acc_provb
66312d0a3edfd476a5f83ad2,Q381_5,4,int,blues,4321,acc_provc
66312d0a3edfd476a5f83ad2,Q381_6,4,int,blues,4321,acc_provd
628eabb243fb4a73e29d9385,Q320,15,unint,blues,8642,allocation
628eabb243fb4a73e29d9385,Q321,no penalty,unint,blues,8642,penalty
628eabb243fb4a73e29d9385,Q322,Moderately Praiseworthy,unint,blues,8642,praiseworthy
628eabb243fb4a73e29d9385,Q245,15,unint,blues,6211,allocation
628eabb243fb4a73e29d9385,Q206,5% penalty,unint,blues,6211,penalty
628eabb243fb4a73e29d9385,Q9...103,Moderately Blameworthy,unint,blues,6211,praiseworthy
628eabb243fb4a73e29d9385,Q300,15,unint,blues,4321,allocation
628eabb243fb4a73e29d9385,Q301,no penalty,unint,blues,4321,penalty
628eabb243fb4a73e29d9385,Q302,Moderately Praiseworthy,unint,blues,4321,praiseworthy
628eabb243fb4a73e29d9385,Q371_1,10,unint,blues,8642,acc_prova
628eabb243fb4a73e29d9385,Q371_4,7.5,unint,blues,8642,acc_provb
628eabb243fb4a73e29d9385,Q371_5,5,unint,blues,8642,acc_provc
628eabb243fb4a73e29d9385,Q371_6,0,unint,blues,8642,acc_provd
628eabb243fb4a73e29d9385,Q372_1,10,unint,blues,6211,acc_prova
628eabb243fb4a73e29d9385,Q372_4,8,unint,blues,6211,acc_provb
628eabb243fb4a73e29d9385,Q372_5,1,unint,blues,6211,acc_provc
628eabb243fb4a73e29d9385,Q372_6,1,unint,blues,6211,acc_provd
628eabb243fb4a73e29d9385,Q373_1,4,unint,blues,4321,acc_prova
628eabb243fb4a73e29d9385,Q373_4,3,unint,blues,4321,acc_provb
628eabb243fb4a73e29d9385,Q373_5,2,unint,blues,4321,acc_provc
628eabb243fb4a73e29d9385,Q373_6,0,unint,blues,4321,acc_provd
67cac313455c52c511f790a0,Q244,30,int,rocket,8642,allocation
67cac313455c52c511f790a0,Q160,5% penalty,int,rocket,8642,penalty
67cac313455c52c511f790a0,Q9...63,Very Blameworthy,int,rocket,8642,praiseworthy
67cac313455c52c511f790a0,Q315,55,int,rocket,6211,allocation
67cac313455c52c511f790a0,Q316,no penalty,int,rocket,6211,penalty
67cac313455c52c511f790a0,Q317,Very Praiseworthy,int,rocket,6211,praiseworthy
67cac313455c52c511f790a0,Q290,40,int,rocket,4321,allocation
67cac313455c52c511f790a0,Q291,5% penalty,int,rocket,4321,penalty
67cac313455c52c511f790a0,Q292,Very Blameworthy,int,rocket,4321,praiseworthy
67cac313455c52c511f790a0,Q374_1,10.0,int,rocket,8642,acc_prova
67cac313455c52c511f790a0,Q374_4,6.5,int,rocket,8642,acc_provb
67cac313455c52c511f790a0,Q374_5,3.0,int,rocket,8642,acc_provc
67cac313455c52c511f790a0,Q374_6,1.0,int,rocket,8642,acc_provd
67cac313455c52c511f790a0,Q375_1,7.5,int,rocket,6211,acc_prova
67cac313455c52c511f790a0,Q375_4,4.0,int,rocket,6211,acc_provb
67cac313455c52c511f790a0,Q375_5,1.0,int,rocket,6211,acc_provc
67cac313455c52c511f790a0,Q375_6,1.0,int,rocket,6211,acc_provd
67cac313455c52c511f790a0,Q376_1,6.5,int,rocket,4321,acc_prova
67cac313455c52c511f790a0,Q376_4,5.0,int,rocket,4321,acc_provb
67cac313455c52c511f790a0,Q376_5,4.0,int,rocket,4321,acc_provc
67cac313455c52c511f790a0,Q376_6,2.0,int,rocket,4321,acc_provd
67d9a0498d900defba2a9dcc,Q246,100,int,blues,8642,allocation
67d9a0498d900defba2a9dcc,Q215,5% penalty,int,blues,8642,penalty
67d9a0498d900defba2a9dcc,Q9...129,Moderately Praiseworthy,int,blues,8642,praiseworthy
67d9a0498d900defba2a9dcc,Q305,100,int,blues,6211,allocation
67d9a0498d900defba2a9dcc,Q306,no penalty,int,blues,6211,penalty
67d9a0498d900defba2a9dcc,Q307,Moderately Praiseworthy,int,blues,6211,praiseworthy
67d9a0498d900defba2a9dcc,Q325,100,int,blues,4321,allocation
67d9a0498d900defba2a9dcc,Q326,no penalty,int,blues,4321,penalty
67d9a0498d900defba2a9dcc,Q327,Moderately Praiseworthy,int,blues,4321,praiseworthy
67d9a0498d900defba2a9dcc,Q370_1,10,int,blues,8642,acc_prova
67d9a0498d900defba2a9dcc,Q370_4,7.5,int,blues,8642,acc_provb
67d9a0498d900defba2a9dcc,Q370_5,5,int,blues,8642,acc_provc
67d9a0498d900defba2a9dcc,Q370_6,2.5,int,blues,8642,acc_provd
67d9a0498d900defba2a9dcc,Q380_1,10,int,blues,6211,acc_prova
67d9a0498d900defba2a9dcc,Q380_4,7.5,int,blues,6211,acc_provb
67d9a0498d900defba2a9dcc,Q380_5,5,int,blues,6211,acc_provc
67d9a0498d900defba2a9dcc,Q380_6,2.5,int,blues,6211,acc_provd
67d9a0498d900defba2a9dcc,Q381_1,7.5,int,blues,4321,acc_prova
67d9a0498d900defba2a9dcc,Q381_4,5,int,blues,4321,acc_provb
67d9a0498d900defba2a9dcc,Q381_5,2.5,int,blues,4321,acc_provc
67d9a0498d900defba2a9dcc,Q381_6,2.5,int,blues,4321,acc_provd
673133b9c16e3df02dd40b41,Q241,35,unint,rocket,8642,allocation
673133b9c16e3df02dd40b41,Q233,1% penalty,unint,rocket,8642,penalty
673133b9c16e3df02dd40b41,Q213,Moderately Blameworthy,unint,rocket,8642,praiseworthy
673133b9c16e3df02dd40b41,Q310,60,unint,rocket,6211,allocation
673133b9c16e3df02dd40b41,Q311,no penalty,unint,rocket,6211,penalty
673133b9c16e3df02dd40b41,Q312,Moderately Praiseworthy,unint,rocket,6211,praiseworthy
673133b9c16e3df02dd40b41,Q295,40,unint,rocket,4321,allocation
673133b9c16e3df02dd40b41,Q296,1% penalty,unint,rocket,4321,penalty
673133b9c16e3df02dd40b41,Q297,Moderately Blameworthy,unint,rocket,4321,praiseworthy
673133b9c16e3df02dd40b41,Q377_1,8.5,unint,rocket,8642,acc_prova
673133b9c16e3df02dd40b41,Q377_4,6.0,unint,rocket,8642,acc_provb
673133b9c16e3df02dd40b41,Q377_5,2.5,unint,rocket,8642,acc_provc
673133b9c16e3df02dd40b41,Q377_6,0.5,unint,rocket,8642,acc_provd
673133b9c16e3df02dd40b41,Q378_1,6.0,unint,rocket,6211,acc_prova
673133b9c16e3df02dd40b41,Q378_4,2.0,unint,rocket,6211,acc_provb
673133b9c16e3df02dd40b41,Q378_5,0.5,unint,rocket,6211,acc_provc
673133b9c16e3df02dd40b41,Q378_6,0.5,unint,rocket,6211,acc_provd
673133b9c16e3df02dd40b41,Q379_1,4.0,unint,rocket,4321,acc_prova
673133b9c16e3df02dd40b41,Q379_4,2.5,unint,rocket,4321,acc_provb
673133b9c16e3df02dd40b41,Q379_5,1.0,unint,rocket,4321,acc_provc
673133b9c16e3df02dd40b41,Q379_6,0.5,unint,rocket,4321,acc_provd
5484620efdf99b0379939c6a,Q246,60,int,blues,8642,allocation
5484620efdf99b0379939c6a,Q215,no penalty,int,blues,8642,penalty
5484620efdf99b0379939c6a,Q9...129,Neither,int,blues,8642,praiseworthy
5484620efdf99b0379939c6a,Q305,85,int,blues,6211,allocation
5484620efdf99b0379939c6a,Q306,no penalty,int,blues,6211,penalty
5484620efdf99b0379939c6a,Q307,Neither,int,blues,6211,praiseworthy
5484620efdf99b0379939c6a,Q325,70,int,blues,4321,allocation
5484620efdf99b0379939c6a,Q326,no penalty,int,blues,4321,penalty
5484620efdf99b0379939c6a,Q327,Neither,int,blues,4321,praiseworthy
5484620efdf99b0379939c6a,Q370_1,5,int,blues,8642,acc_prova
5484620efdf99b0379939c6a,Q370_4,4,int,blues,8642,acc_provb
5484620efdf99b0379939c6a,Q370_5,2,int,blues,8642,acc_provc
5484620efdf99b0379939c6a,Q370_6,1,int,blues,8642,acc_provd
5484620efdf99b0379939c6a,Q380_1,10,int,blues,6211,acc_prova
5484620efdf99b0379939c6a,Q380_4,5,int,blues,6211,acc_provb
5484620efdf99b0379939c6a,Q380_5,3,int,blues,6211,acc_provc
5484620efdf99b0379939c6a,Q380_6,1,int,blues,6211,acc_provd
5484620efdf99b0379939c6a,Q381_1,6,int,blues,4321,acc_prova
5484620efdf99b0379939c6a,Q381_4,3,int,blues,4321,acc_provb
5484620efdf99b0379939c6a,Q381_5,2,int,blues,4321,acc_provc
5484620efdf99b0379939c6a,Q381_6,2,int,blues,4321,acc_provd
63dc7b5bf451a34177b66c66,Q241,50,unint,rocket,8642,allocation
63dc7b5bf451a34177b66c66,Q233,no penalty,unint,rocket,8642,penalty
63dc7b5bf451a34177b66c66,Q213,Very Praiseworthy,unint,rocket,8642,praiseworthy
63dc7b5bf451a34177b66c66,Q310,90,unint,rocket,6211,allocation
63dc7b5bf451a34177b66c66,Q311,no penalty,unint,rocket,6211,penalty
63dc7b5bf451a34177b66c66,Q312,Very Praiseworthy,unint,rocket,6211,praiseworthy
63dc7b5bf451a34177b66c66,Q295,45,unint,rocket,4321,allocation
63dc7b5bf451a34177b66c66,Q296,4% penalty,unint,rocket,4321,penalty
63dc7b5bf451a34177b66c66,Q297,Moderately Blameworthy,unint,rocket,4321,praiseworthy
63dc7b5bf451a34177b66c66,Q377_1,10,unint,rocket,8642,acc_prova
63dc7b5bf451a34177b66c66,Q377_4,5,unint,rocket,8642,acc_provb
63dc7b5bf451a34177b66c66,Q377_5,3,unint,rocket,8642,acc_provc
63dc7b5bf451a34177b66c66,Q377_6,0,unint,rocket,8642,acc_provd
63dc7b5bf451a34177b66c66,Q378_1,5,unint,rocket,6211,acc_prova
63dc7b5bf451a34177b66c66,Q378_4,2.5,unint,rocket,6211,acc_provb
63dc7b5bf451a34177b66c66,Q378_5,0,unint,rocket,6211,acc_provc
63dc7b5bf451a34177b66c66,Q378_6,0,unint,rocket,6211,acc_provd
63dc7b5bf451a34177b66c66,Q379_1,5,unint,rocket,4321,acc_prova
63dc7b5bf451a34177b66c66,Q379_4,3,unint,rocket,4321,acc_provb
63dc7b5bf451a34177b66c66,Q379_5,1,unint,rocket,4321,acc_provc
63dc7b5bf451a34177b66c66,Q379_6,0,unint,rocket,4321,acc_provd
65a49d46705e9626c62e0f26,Q244,40,int,rocket,8642,allocation
65a49d46705e9626c62e0f26,Q160,5% penalty,int,rocket,8642,penalty
65a49d46705e9626c62e0f26,Q9...63,A Little Blameworthy,int,rocket,8642,praiseworthy
65a49d46705e9626c62e0f26,Q315,60,int,rocket,6211,allocation
65a49d46705e9626c62e0f26,Q316,no penalty,int,rocket,6211,penalty
65a49d46705e9626c62e0f26,Q317,Very Praiseworthy,int,rocket,6211,praiseworthy
65a49d46705e9626c62e0f26,Q290,50,int,rocket,4321,allocation
65a49d46705e9626c62e0f26,Q291,5% penalty,int,rocket,4321,penalty
65a49d46705e9626c62e0f26,Q292,Very Blameworthy,int,rocket,4321,praiseworthy
